Counterparty,Internal/External,Trade Status,Portfolio,User Name,User Group,User Desk,Clearing Eligibility,Typology,Source System,Entity,Trade Insert,Flow Currency,Last Contract Event Action,Payment Netting,Contract Id,Party Name,partyName2
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390411,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390410,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390409,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,USD,INSERT,true,7390408,RABOBANK,RABOBANK
None,internal,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7390407,RABOBANK,RABOBANK
None,internal,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7390406,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390405,RABOBANK,RABOBANK
None,internal,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7390404,RABOBANK,RABOBANK
None,internal,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7390403,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390402,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390401,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390400,RABOBANK,RABOBANK
None,internal,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7390399,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390398,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390397,RABOBANK,RABOBANK
None,internal,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7390396,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390395,RABOBANK,RABOBANK
None,internal,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7390394,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390393,RABOBANK,RABOBANK
None,internal,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7390392,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390391,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390390,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390389,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390388,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390387,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390386,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390385,RABOBANK,RABOBANK
None,external,live,NYSTI_CDCP,MUREXFO,FO,FOD EUROPE,false,CP,Theoretical,NA_USD,INSERT,USD,INSERT,true,7390384,RABOBANK,RABOBANK
None,external,live,LOFXSP_TRAD2_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390383,RABOBANK,RABOBANK
None,internal,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7390382,RABOBANK,RABOBANK
None,internal,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,true,7390379,RABOBANK,RABOBANK
None,external,live,UTFX_WASH,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,USD,INSERT,true,7390378,RABOBANK,RABOBANK
None,internal,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7390377,RABOBANK,RABOBANK
None,external,live,NYSTI_CDCP,MUREXFO,FO,FOD EUROPE,false,CP,Theoretical,NA_USD,INSERT,USD,INSERT,true,7390372,RABOBANK,RABOBANK
None,external,live,UTFX_WASH,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390369,RABOBANK,RABOBANK
None,external,live,UTFX_WASH,MUREXFO,FO,FOD EUROPE,false,FX Swap,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390368,RABOBANK,RABOBANK
None,external,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390366,RABOBANK,RABOBANK
None,external,live,NYSTIR_UT,MUREXFO,FO,FOD EUROPE,false,FX Swap,Theoretical,NA_USD,INSERT,EUR,INSERT,true,7390365,RABOBANK,RABOBANK
None,external,live,UTFX_WASH,MUREXFO,FO,FOD EUROPE,false,Outright,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390364,RABOBANK,RABOBANK
None,external,live,UTFX_WASH,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390361,RABOBANK,RABOBANK
None,external,live,UTFX_WASH,MUREXFO,FO,FOD EUROPE,false,FX Swap,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390360,RABOBANK,RABOBANK
None,external,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390358,RABOBANK,RABOBANK
None,external,live,NYSTIR_UT,MUREXFO,FO,FOD EUROPE,false,FX Swap,Theoretical,NA_USD,INSERT,EUR,INSERT,true,7390357,RABOBANK,RABOBANK
None,external,live,UTFX_WASH,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390354,RABOBANK,RABOBANK
None,external,live,UTFX_WASH,MUREXFO,FO,FOD EUROPE,false,FX Swap,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390353,RABOBANK,RABOBANK
None,internal,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7390352,RABOBANK,RABOBANK
None,external,live,UTFX_WASH,MUREXFO,FO,FOD EUROPE,false,Outright,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390350,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390349,RABOBANK,RABOBANK
None,external,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390348,RABOBANK,RABOBANK
None,external,live,NYSTIR_UT,MUREXFO,FO,FOD EUROPE,false,FX Swap,Theoretical,NA_USD,INSERT,EUR,INSERT,true,7390347,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390346,RABOBANK,RABOBANK
None,external,live,UTFX_WASH,MUREXFO,FO,FOD EUROPE,false,Outright,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390345,RABOBANK,RABOBANK
None,external,live,UTFX_WASH,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390342,RABOBANK,RABOBANK
None,external,live,UTFX_WASH,MUREXFO,FO,FOD EUROPE,false,FX Swap,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390341,RABOBANK,RABOBANK
None,external,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390339,RABOBANK,RABOBANK
None,external,live,NYSTIR_UT,MUREXFO,FO,FOD EUROPE,false,FX Swap,Theoretical,NA_USD,INSERT,EUR,INSERT,true,7390338,RABOBANK,RABOBANK
None,external,live,UTFX_WASH,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390335,RABOBANK,RABOBANK
None,external,live,UTFX_WASH,MUREXFO,FO,FOD EUROPE,false,FX Swap,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390334,RABOBANK,RABOBANK
None,internal,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7390332,RABOBANK,RABOBANK
None,external,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390331,RABOBANK,RABOBANK
None,external,live,NYSTIR_UT,MUREXFO,FO,FOD EUROPE,false,FX Swap,Theoretical,NA_USD,INSERT,EUR,INSERT,true,7390330,RABOBANK,RABOBANK
None,external,live,UTFX_WASH,MUREXFO,FO,FOD EUROPE,false,Outright,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390329,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390328,RABOBANK,RABOBANK
None,internal,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7390327,RABOBANK,RABOBANK
None,external,live,UTFX_WASH,MUREXFO,FO,FOD EUROPE,false,Outright,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390326,RABOBANK,RABOBANK
None,internal,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7390325,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390324,RABOBANK,RABOBANK
None,internal,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7390323,RABOBANK,RABOBANK
None,external,live,UTFX_WASH,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390320,RABOBANK,RABOBANK
None,external,live,UTFX_WASH,MUREXFO,FO,FOD EUROPE,false,FX Swap,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390319,RABOBANK,RABOBANK
None,external,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390317,RABOBANK,RABOBANK
None,external,live,NYSTIR_UT,MUREXFO,FO,FOD EUROPE,false,FX Swap,Theoretical,NA_USD,INSERT,EUR,INSERT,true,7390316,RABOBANK,RABOBANK
None,external,live,UTFX_WASH,MUREXFO,FO,FOD EUROPE,false,Outright,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390315,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390314,RABOBANK,RABOBANK
None,internal,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7390313,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390312,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,GBP,INSERT,true,7390310,RABOBANK,RABOBANK
None,external,live,UTFX_WASH,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,GBP,INSERT,true,7390307,RABOBANK,RABOBANK
None,external,live,UTFX_WASH,MUREXFO,FO,FOD EUROPE,false,FX Swap,Theoretical,EUROPE_EUR,INSERT,GBP,INSERT,true,7390306,RABOBANK,RABOBANK
None,external,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,GBP,INSERT,true,7390304,RABOBANK,RABOBANK
None,external,live,NYSTIR_UT,MUREXFO,FO,FOD EUROPE,false,FX Swap,Theoretical,NA_USD,INSERT,GBP,INSERT,true,7390303,RABOBANK,RABOBANK
None,external,live,UTFX_WASH,MUREXFO,FO,FOD EUROPE,false,Outright,Theoretical,EUROPE_EUR,INSERT,USD,INSERT,true,7390302,RABOBANK,RABOBANK
None,internal,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7390301,RABOBANK,RABOBANK
None,external,live,NYSTI_CDCP,MUREXFO,FO,FOD EUROPE,false,CP,Theoretical,NA_USD,INSERT,USD,INSERT,true,7390300,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390299,RABOBANK,RABOBANK
None,external,live,LONLFX_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390296,RABOBANK,RABOBANK
None,internal,live,LONLFX_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7390295,RABOBANK,RABOBANK
None,internal,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7390294,RABOBANK,RABOBANK
None,external,live,UTLIQ_MTM,MUREXFO,FO,FOD EUROPE,false,FX Swap,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390293,RABOBANK,RABOBANK
None,external,partiallyDead,TOGLPG,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_CAD,INSERT,USD,INSERT,true,7390290,RABOBANK,RABOBANK
None,internal,partiallyDead,UTIRR,MUREXFO,FO,FOD EUROPE,false,IRS,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7390289,RABOBANK,RABOBANK
None,internal,live,UTLIQ_LT,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7390288,RABOBANK,RABOBANK
None,external,partiallyDead,UTFTP,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,EUROPE_EUR,INSERT,USD,INSERT,true,7390287,RABOBANK,RABOBANK
None,external,live,HKFXSP_TRAD1_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,JPY,INSERT,true,7390284,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,JPY,INSERT,true,7390283,RABOBANK,RABOBANK
None,internal,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7390282,RABOBANK,RABOBANK
None,external,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,JPY,INSERT,true,7390281,RABOBANK,RABOBANK
None,external,live,NYSTI_CDCP,MUREXFO,FO,FOD EUROPE,false,CP,Theoretical,NA_USD,INSERT,USD,INSERT,true,7390280,RABOBANK,RABOBANK
None,external,live,NYSTIR_UT,MUREXFO,FO,FOD EUROPE,false,FX Swap,Theoretical,NA_USD,INSERT,EUR,INSERT,true,7390277,RABOBANK,RABOBANK
None,external,live,LOFX_WASH_UT,MUREXFO,FO,FOD EUROPE,false,FX Swap,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390276,RABOBANK,RABOBANK
None,external,live,LOFX_WASH_UT,MUREXFO,FO,FOD EUROPE,false,FX Swap,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390275,RABOBANK,RABOBANK
None,external,live,NYSTIR_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,NA_USD,INSERT,EUR,INSERT,true,7390267,RABOBANK,RABOBANK
None,external,live,UTLBFX_WASH,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390266,RABOBANK,RABOBANK
None,external,live,UTLBFX_WASH,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,USD,INSERT,true,7390265,RABOBANK,RABOBANK
None,internal,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7390264,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390263,RABOBANK,RABOBANK
None,external,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,EUR,INSERT,true,7390260,RABOBANK,RABOBANK
None,external,live,NYSTIR_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,NA_USD,INSERT,EUR,INSERT,true,7390259,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,GBP,INSERT,true,7390258,RABOBANK,RABOBANK
None,external,live,LOLIQ_STLM,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,EUROPE_GBP,INSERT,USD,INSERT,true,7390255,RABOBANK,RABOBANK
None,external,live,NYSTI_CDCP,MUREXFO,FO,FOD EUROPE,false,CP,Theoretical,NA_USD,INSERT,USD,INSERT,true,7390254,RABOBANK,RABOBANK
None,external,live,UTLIQ_STLM,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,EUROPE_EUR,INSERT,USD,INSERT,true,7390253,RABOBANK,RABOBANK
None,external,live,NYSTIR_UT,MUREXFO,FO,FOD EUROPE,false,FX Swap,Theoretical,NA_USD,INSERT,GBP,INSERT,true,7390250,RABOBANK,RABOBANK
None,external,live,LOFX_WASH_UT,MUREXFO,FO,FOD EUROPE,false,FX Swap,Theoretical,EUROPE_EUR,INSERT,GBP,INSERT,true,7390249,RABOBANK,RABOBANK
None,external,live,LOFX_WASH_UT,MUREXFO,FO,FOD EUROPE,false,FX Swap,Theoretical,EUROPE_EUR,INSERT,USD,INSERT,true,7390248,RABOBANK,RABOBANK
